base_id,original_url,base_url,status,resolved_url,extension,file_type,content_type,content_length,notes
EFTA00984890,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984890.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984890,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984890.docx,docx,document,binary/octet-stream,0,unknown_magic
EFTA00984891,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984891.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984891,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984891.docx,docx,document,binary/octet-stream,0,unknown_magic
EFTA00984892,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984892.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984892,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984892.docx,docx,document,binary/octet-stream,0,unknown_magic
EFTA00984893,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984893.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984893,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984893.docx,docx,document,binary/octet-stream,0,unknown_magic
EFTA00984895,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984895.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984895,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA00984895.docx,docx,document,binary/octet-stream,0,unknown_magic
EFTA01085325,https://www.justice.gov/epstein/files/DataSet%209/EFTA01085325.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01085325,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01085325.mp4,mp4,video,video/mp4,3559270,confirmed
EFTA01131127,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131127.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131127,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131127.avi,mov,video,video/avi,13724741,magic_says_mov
EFTA01131169,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131169.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131169,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131169.mov,mov,video,video/quicktime,1289579,confirmed
EFTA01131170,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131170.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131170,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131170.mov,mov,video,video/quicktime,1417906,confirmed
EFTA01131192,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131192.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131192,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131192.avi,mov,video,video/avi,4970643,magic_says_mov
EFTA01131291,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131291.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131291,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131291.m4a,m4a,audio,audio/mp4,1505356,confirmed
EFTA01014471,https://www.justice.gov/epstein/files/DataSet%209/EFTA01014471.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01014471,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01014471.doc,doc,document,application/msword,0,unknown_magic
EFTA01131717,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131717.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131717,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131717.mov,mov,video,video/quicktime,645110,confirmed
EFTA01131379,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131379.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131379,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131379.avi,mov,video,video/avi,3178838,magic_says_mov
EFTA01131746,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131746.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131746,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131746.mov,mov,video,video/quicktime,2364192,confirmed
EFTA01131745,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131745.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131745,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131745.avi,mov,video,video/avi,5800735,magic_says_mov
EFTA01131747,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131747.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131747,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131747.mov,mov,video,video/quicktime,1973045,confirmed
EFTA01131749,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131749.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131749,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131749.mov,mov,video,video/quicktime,2124837,confirmed
EFTA01131962,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131962.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131962,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01131962.avi,mov,video,video/avi,2116928,magic_says_mov
EFTA01132054,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132054.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132054,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132054.avi,mov,video,video/avi,2969491,magic_says_mov
EFTA01132159,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132159.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132159,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132159.mov,mov,video,video/quicktime,1812050,confirmed
EFTA01132055,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132055.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132055,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132055.avi,mov,video,video/avi,2823705,magic_says_mov
EFTA01132164,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132164.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132164,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132164.mov,mov,video,video/quicktime,1356070,confirmed
EFTA01132162,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132162.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132162,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132162.avi,mov,video,video/avi,3697539,magic_says_mov
EFTA01132307,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132307.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132307,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01132307.avi,mov,video,video/avi,4123929,magic_says_mov
EFTA01133546,https://www.justice.gov/epstein/files/DataSet%209/EFTA01133546.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01133546,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01133546.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135968,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135968.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135968,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135968.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135971,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135971.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135971,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135971.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135973,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135973.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135973,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135973.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135975,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135975.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135975,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135975.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135977,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135977.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135977,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135977.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135978,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135978.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135978,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135978.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135979,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135979.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135979,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135979.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135981,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135981.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135981,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135981.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135985,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135985.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135985,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135985.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135986,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135986.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135986,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135986.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135987,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135987.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135987,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135987.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135988,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135988.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135988,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135988.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135989,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135989.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135989,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135989.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135991,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135991.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135991,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135991.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01135992,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135992.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135992,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135992.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01136088,https://www.justice.gov/epstein/files/DataSet%209/EFTA01136088.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01136088,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01136088.mov,mov,video,video/quicktime,1092920,confirmed
EFTA01138821,https://www.justice.gov/epstein/files/DataSet%209/EFTA01138821.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01138821,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01138821.avi,mov,video,video/avi,6954383,magic_says_mov
EFTA01140602,https://www.justice.gov/epstein/files/DataSet%209/EFTA01140602.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01140602,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01140602.m4a,m4a,audio,audio/mp4,1097674,confirmed
EFTA01140619,https://www.justice.gov/epstein/files/DataSet%209/EFTA01140619.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01140619,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01140619.avi,mov,video,video/avi,5415375,magic_says_mov
EFTA01135997,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135997.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135997,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01135997.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01141209,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141209.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141209,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141209.pdf,pdf,pdf,application/pdf,4670,confirmed
EFTA01141481,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141481.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141481,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141481.avi,mov,video,video/avi,4848816,magic_says_mov
EFTA01141213,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141213.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141213,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01141213.pdf,pdf,pdf,application/pdf,4670,confirmed
EFTA01143700,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143700.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143700,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143700.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143702,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143702.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143702,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143702.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143758,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143758.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143758,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143758.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143790,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143790.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143790,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143790.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143791,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143791.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143791,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143791.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143794,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143794.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143794,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143794.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143816,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143816.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143816,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143816.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143903,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143903.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143903,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143903.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143952,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143952.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143952,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143952.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143993,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143993.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143993,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143993.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143994,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143994.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143994,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143994.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01143999,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143999.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143999,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01143999.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144014,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144014.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144014,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144014.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144023,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144023.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144023,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144023.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144026,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144026.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144026,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144026.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144028,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144028.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144028,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144028.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144040,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144040.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144040,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144040.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144041,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144041.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144041,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144041.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144042,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144042.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144042,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144042.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144053,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144053.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144053,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144053.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144055,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144055.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144055,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144055.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144057,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144057.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144057,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144057.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144102,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144102.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144102,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144102.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144107,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144107.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144107,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144107.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144110,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144110.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144110,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144110.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144130,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144130.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144130,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144130.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144133,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144133.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144133,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144133.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144135,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144135.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144135,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144135.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144137,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144137.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144137,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144137.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144140,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144140.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144140,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144140.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144148,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144148.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144148,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144148.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144150,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144150.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144150,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144150.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144152,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144152.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144152,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144152.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144154,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144154.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144154,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144154.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144170,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144170.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144170,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144170.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144172,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144172.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144172,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144172.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144174,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144174.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144174,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144174.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144177,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144177.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144177,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144177.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144179,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144179.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144179,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144179.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144181,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144181.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144181,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144181.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144182,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144182.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144182,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144182.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144184,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144184.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144184,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144184.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144187,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144187.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144187,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144187.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144189,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144189.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144189,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144189.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144193,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144193.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144193,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144193.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144199,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144199.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144199,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144199.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144203,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144203.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144203,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144203.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144222,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144222.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144222,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144222.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144250,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144250.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144250,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144250.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01144362,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144362.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144362,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144362.pdf,pdf,pdf,application/pdf,4670,confirmed
EFTA01144363,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144363.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144363,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144363.pdf,pdf,pdf,application/pdf,4670,confirmed
EFTA01144364,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144364.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144364,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144364.pdf,pdf,pdf,application/pdf,2433,confirmed
EFTA01145508,https://www.justice.gov/epstein/files/DataSet%209/EFTA01145508.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01145508,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01145508.mov,mov,video,video/quicktime,2798657,confirmed
EFTA01144697,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144697.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144697,resolved,https://www.justice.gov/epstein/files/DataSet%209/EFTA01144697.pdf,pdf,pdf,application/pdf,4670,confirmed
